# Z_isotope A_isotope GS-GS Q-value_electron_capture (keV) GS-GS Q-value_beta (keV)

16 27 18260.0 21900.0
16 28 11230.0 22300.0
16 29 13793.0 13600.0
16 30 6138.0 0.0
16 31 5396.1 0.0
16 32 12685.0 0.0
16 33 5582.7 0.0
16 34 5491.28 0.0
16 35 5965.3 167.14
16 36 1142.07 708.6
16 37 813.5 4865.3
16 38 0.0 2937.0
16 39 0.0 6639.0
16 40 0.0 4710.0
16 41 0.0 8740.0
16 42 0.0 7700.0
16 43 0.0 11500.0
16 44 0.0 9100.0
16 45 0.0 14100.0
16 46 0.0 14400.0
16 47 0.0 18320.0
16 48 0.0 16900.0
16 49 0.0 20600.0
17 28 22500.0 22300.0
17 29 16300.0 13600.0
17 30 18510.0 18200.0
17 31 11980.0 0.0
17 32 12685.0 0.0
17 33 5582.7 0.0
17 34 6062.0 0.0
17 38 5913.1 4916.8
17 39 0.0 3441.0
17 40 0.0 7482.0
17 41 0.0 5728.0
17 42 0.0 9430.0
17 43 0.0 7950.0
17 44 0.0 12270.0
17 45 0.0 10800.0
17 46 0.0 14900.0
17 47 0.0 14700.0
17 48 0.0 18400.0
17 49 0.0 16500.0
17 50 0.0 20300.0
17 51 0.0 18900.0
18 30 15600.0 18200.0
18 31 18360.0 18870.0
18 32 11152.0 20300.0
18 33 11622.0 24100.0
18 34 6062.0 0.0
18 35 5965.3 0.0
18 37 813.5 0.0
18 39 0.0 565.0
18 41 421.4 2491.6
18 42 0.0 599.0
18 43 0.0 4616.0
18 44 0.0 3548.0
18 45 0.0 6889.0
18 46 0.0 5698.0
18 47 0.0 9790.0
18 48 0.0 8900.0
18 49 0.0 13700.0
18 50 0.0 12300.0
18 51 0.0 15700.0
18 52 0.0 14500.0
18 53 0.0 17800.0
19 32 22600.0 20300.0
19 33 16140.0 24100.0
19 34 16900.0 24900.0
19 35 11881.0 15000.0
19 36 12805.0 0.0
19 37 6148.8 0.0
19 38 6743.0 0.0
19 39 6530.6 0.0
19 40 1504.9 1311.09
19 41 421.4 0.0
19 42 6425.84 3525.4
19 43 2220.8 1815.0
19 44 3653.3 5659.0
19 45 0.0 4205.0
19 46 1376.3 7716.0
19 47 0.0 6643.0
19 48 0.0 12090.0
19 49 0.0 10970.0
19 50 0.0 14200.0
19 51 0.0 13900.0
19 52 0.0 16300.0
19 53 0.0 15900.0
19 54 0.0 18000.0
19 55 0.0 17500.0
20 34 14600.0 24900.0
20 35 15606.0 15000.0
20 36 10986.0 19500.0
20 37 11639.0 19500.0
20 38 6743.0 0.0
20 39 6530.6 0.0
20 45 0.0 256.8
20 47 0.0 1991.9
20 48 0.0 278.0
20 49 0.0 5262.0
20 50 0.0 4966.0
20 51 0.0 7332.0
20 52 0.0 7900.0
20 53 0.0 10100.0
20 54 0.0 10900.0
20 55 0.0 12200.0
20 56 0.0 12200.0
20 57 0.0 14300.0
21 36 20300.0 19500.0
21 37 16000.0 19500.0
21 38 17100.0 18300.0
21 39 13108.0 0.0
21 40 14320.0 0.0
21 41 6495.3 0.0
21 42 7000.0 0.0
21 43 2220.8 0.0
21 44 3653.3 0.0
21 45 2062.4 0.0
21 46 7051.4 2366.7
21 47 2927.8 600.1
21 48 4012.3 3994.0
21 49 601.9 2006.0
21 50 0.0 6888.0
21 51 0.0 6508.0
21 52 0.0 9080.0
21 53 0.0 8900.0
21 54 0.0 11300.0
21 55 0.0 11500.0
21 56 0.0 13700.0
21 57 0.0 13200.0
21 58 0.0 15800.0
21 59 0.0 15000.0
22 38 14000.0 18300.0
22 39 15400.0 13700.0
22 40 11680.0 16700.0
22 41 12929.0 14900.0
22 42 7000.0 0.0
22 43 6867.0 0.0
22 44 267.5 0.0
22 45 2062.4 0.0
22 51 752.73 2470.6
22 52 0.0 1973.0
22 53 0.0 5020.0
22 54 0.0 4120.0
22 55 0.0 7300.0
22 56 0.0 7100.0
22 57 0.0 9820.0
22 58 0.0 8800.0
22 59 0.0 11800.0
22 60 0.0 10380.0
22 61 0.0 13600.0
23 40 19200.0 16700.0
23 41 15470.0 14900.0
23 42 16950.0 15570.0
23 43 11300.0 0.0
23 44 10310.0 0.0
23 45 7133.0 0.0
23 46 7603.0 0.0
23 47 2927.8 0.0
23 48 4012.3 0.0
23 49 601.9 0.0
23 50 2208.3 0.0
23 51 752.73 0.0
23 52 4711.7 3975.4
23 53 597.0 3436.0
23 54 1377.1 7042.0
